ans_id,ans_voteup,ans_thanks,ans_collection,ans_comment,que_id,que_activities,author_id,author_collected,author_follower,author_following,author_thanked,author_voteup,author_activities
94597396,72,10,32,26,41631631,22,a8a7f9f78a7b74b39284659e53d08275,565,1112,30,123,470,23
83942144,71,11,15,5,39920410,18,8694492447e795d25d77c534601100b6,23,8,0,11,71,0
127919512,70,14,43,19,51852794,12,09f48d55270dd527e8d98176cc7e043a,1215,3473,103,490,2420,4
113815747,69,23,111,10,48979623,18,ba9af5fdb6f04a6a177a674c75731c37,3606,1912,20,126,1903,3
120090285,70,11,61,0,42904254,26,9f3ee58deeb19551bd92d9591e4503d7,852,894,171,290,3229,64
79253319,68,14,5,13,38801412,15,f60c076c331a8400b0ac82fb3384f2dc,37,77,16,53,223,2
120011402,69,7,17,7,42904254,26,661caec93ce34238ac0021669338cd42,5916,24998,119,1524,6731,0
87495575,67,4,8,2,39920410,18,b8ca4ffd732c8d70c50682bd0c9d3767,14,7,4,3,67,0
65411657,65,10,55,7,35734807,12,dbd99960bdbe2ba3e0517391214a8f07,4916,3483,341,763,4571,75
68909577,66,16,76,8,27826047,35,db643e7ff9f350304421be53657a751b,168,32,8,43,152,9
121853291,66,11,5,26,50622241,137,e6a69c17693a6e7c38de2719270b3eb2,30,554,129,31,231,10
121855248,65,15,1,37,50622241,137,d4de56015b99b334063049c4b9fa6f35,122,81,12,60,197,4
80007608,62,18,73,28,38126442,11,bae4d111692e1a7455c2d370908778d1,2312,3917,35,414,2866,65
121147136,62,13,26,0,50422088,23,b716bc76c2990cd06dae2f9c1f984e6d,7228,5573,157,880,6604,6
154392089,74,12,66,18,41516159,18,4963616ce4c59ff9809736f78ddc67e3,891,575,1135,281,1649,75
92736280,61,8,19,10,35398673,10,023168605414b37bb83aa96a5bc05205,38132,69524,105,7386,24193,15
29304483,61,36,44,12,24825159,38,bc6b3698520b5684cc8699d8abf7110d,2410,2559,762,761,2072,7
163286844,61,10,25,21,59247116,12,90ded85705d56c296e072bb4605aa8d3,2159,1845,39,321,1410,17
132250847,61,20,26,19,52743455,24,0e4c925b2ad63ba3a011fd93e02106e7,845,1614,102,491,2032,4
113168441,61,6,2,12,48860694,36,a31ae4bcdf8837119247146550555822,420,2174,76,317,1558,5
105094007,62,13,62,2,47187351,10,a6bacea27365b1fd3e0251b0700b3827,1747,3676,56,289,2200,2
71135530,60,8,3,0,37227968,28,52162a2947f98389898310d50cfb4f22,3748,3092,40,749,3435,3
138069678,61,8,8,9,35765377,14,298c7816e6ec5e00fd565672fed0b458,2131,4249,6,2413,15261,99
149086328,77,6,3,21,56426334,79,90ded85705d56c296e072bb4605aa8d3,2159,1845,39,321,1410,17
146071670,60,7,23,11,54914188,17,2175c11a797f2f9e8057e371e147928c,910,1747,443,481,1776,19
123519887,65,5,9,15,47602063,44,4eea52407dcefcb149e64c4a4b99d25a,167,120,135,140,1791,285
64468531,59,6,2,28,35736735,11,4a97da7d10610834b2ea16375b12b3ad,115,49,266,36,250,69
112550359,59,21,109,5,48237152,10,da538ebc4e5ceeef1995fc72d93fd097,437,134,34,94,251,0
102302062,59,17,83,48,45987751,12,bae4d111692e1a7455c2d370908778d1,2312,3917,35,414,2866,65
152030443,58,10,59,5,40503595,18,52e5d162ad14a515e65140b61f282fba,23181,23675,92,4159,25159,16
76352545,58,9,20,16,38398005,10,567210c8dc4a7d8ab318d900dd13e358,176,722,127,41,290,11
61249660,58,8,45,4,26898675,19,d98f2828aa7fff438eb1e76b3c0a5c51,525,86,50,76,150,2
163821482,58,12,8,5,59299491,32,4548fa13d3ec9a64b413b79d0893a238,7570,5421,667,901,5261,116
156954264,58,8,8,20,58089445,13,e82eed9cc724d983c41ad59483b90fdc,910,3660,25,639,4973,16
40432501,57,15,33,14,28315992,16,c80e42a0b80a4631c047263d9f1beb06,3525,5105,146,773,3220,62
175334289,57,9,2,65,60362845,16,bc2da0f611dfb0ffdfba11222225f7ec,3229,3801,329,3517,22072,536
148079397,57,4,3,17,56151007,15,13fd0fce2affd948bfd821a8f7ed10f3,5280,23798,14,660,11487,1
141029333,57,14,24,11,54775243,12,b72552a5987577235ecaefe62243df14,13732,4302,550,1488,6397,96
139608967,57,3,1,8,54349241,26,0c708d923f8fb00142e1f25cdd4951d9,24291,29116,4620,12831,70645,663
125690670,57,8,3,15,51163853,19,225cbdbbfac26810c6b71ce96f55de2f,54237,33666,214,16474,75780,81
119784785,57,9,33,12,50030898,13,dfac63a4014c83c68ae80005b1bd1297,323,420,13,53,231,3
79735964,56,9,26,6,39108510,39,a9259012d2f6515aca23d74f485e818e,518,185,175,65,248,151
137276550,61,10,25,24,53940286,40,8011e0bf11edfae0c02625c44f693a9e,1101,428,59,167,641,33
119792261,56,6,23,3,50185775,18,03675ab7bf1c28d3d71d2154abb3ddd1,1737,2401,57,62,938,0
41954337,55,6,11,3,27903512,20,3dbd625cb70a19741f7067190303f36c,3489,6608,5,856,3356,0
145049214,55,16,109,6,53835185,10,5f3b63b8be333a59158511dc79ce66ea,4649,973,96,762,3206,141
93490748,54,21,102,12,40698990,20,bae4d111692e1a7455c2d370908778d1,2312,3917,35,414,2866,65
88939100,54,11,80,2,40698990,20,fd26916822b8b93319288774d6d64bf8,108,29,21,12,55,1
64814295,54,9,21,0,35485591,10,c4affe12661963f061bbb376bb637e60,6987,4743,383,3802,16998,14
141036748,53,17,202,5,36675272,12,41cf55776cc475a72ebc571ae7eb3167,311,253,716,82,253,144
154291405,54,9,48,14,56024942,10,007984185a3c6efe88974e4fb31a4949,145,75,76,18,105,29
137529423,54,20,37,21,53331811,15,3d5d273111a02edbf9b40b5977c0a5ab,89,99,35,28,103,11
42659925,52,12,18,14,28914274,29,c902e67bea039074fa9e8e2181e3893e,59,122,48,54,232,4
174175450,52,8,8,9,59800121,22,0b21747b1fec79ad8af7e68a2b1ff681,44704,102026,92,42220,308485,234
160029553,52,9,13,4,58814934,15,0b21747b1fec79ad8af7e68a2b1ff681,44704,102026,92,42220,308485,234
147983468,56,6,16,1,56151007,15,c7a4ccf9f78c1669f8f00546adaee0fa,401,152,53,62,258,2
90601123,49,8,11,7,41295098,10,b60a7f2cecd615b14154ddd662ed9fbb,101,60,38,87,286,4
141408697,49,8,12,7,28914274,29,298c7816e6ec5e00fd565672fed0b458,2131,4249,6,2413,15261,99
148693895,67,16,41,10,56250357,47,7ba9236eefe84f97aa8cef4712b3d63a,7281,2884,75,3758,19905,44
24492553,50,18,74,2,23140232,14,a08acab279f32d489a8391b67be3db76,133,388,189,41,167,18
101634276,54,22,23,31,46506165,69,751379a72bd9e9d29089751020c108d1,105,19,79,58,168,11
147067145,48,12,33,1,55806018,13,04f671902859b5d2452cc968e96f992e,101529,60233,645,36334,153548,3
110117930,54,13,52,5,48282030,35,cb84e8fbdda8294dafde6bbe290c35cd,85,22,613,19,102,178
105357310,48,18,51,2,46970616,19,ceff5c1e402891df07f3216271d2da55,19092,10409,112,3388,9902,19
106096926,62,16,31,12,41233373,35,47aa9ec5cb39109350369ef6f2f14c21,659,4272,92,122,1645,6
91261618,47,8,39,12,36591394,10,9edbd0a72e71e02efe3ecd3f226ee4bc,238,255,38,43,205,20
68373712,47,11,8,9,36029823,14,2a9bea026f25b1d9505e385d88f88eae,24,16,7,21,71,0
88120604,46,8,27,12,26408259,10,6eb095526bca675193c7fe78e44351ed,1238,1272,205,210,772,55
63313740,46,10,44,9,35396126,35,2a5794090c56d0ecaf23b9e54fac36b4,3743,2905,219,645,1899,13
176633249,44,3,4,20,59606929,10,e82eed9cc724d983c41ad59483b90fdc,910,3661,25,639,4973,16
159156435,45,14,70,35,58343851,21,90ded85705d56c296e072bb4605aa8d3,2159,1845,39,321,1410,17
127965132,74,13,61,7,51807859,17,4408b66aa5134567ad5591528d214c49,303,324,110,94,272,23
155955446,45,7,3,12,46692744,17,1681afbab538b4ff6fced5ac3c74ce26,5821,4126,35,3770,16593,38
88841322,43,7,6,2,40910316,10,75f6b16ccaa4d99b01f8dedef49d4e0e,969,1145,213,318,1907,26
76315731,43,3,12,11,38398005,10,b6d3662b8dd0116e7ada5c85af74faa4,17,33,1,3,47,2
168209815,43,12,17,5,59642245,16,539806f74612e4a81af24e7cd1f50db3,274,313,0,176,839,1
146587241,47,3,16,6,55806018,13,6afb7480cfd404b699b929ddb6386341,2901,2367,243,543,1848,37
107744438,43,7,34,1,47732823,11,2ce6f447cdcd6e9dfaf395b7e60729e7,2031,3935,145,355,3257,23
64804155,42,7,1,7,33911668,11,b228918246a65d9e16d5c0f6a8329205,14423,40973,630,9264,56242,338
117635154,42,10,14,6,49467376,16,4e0d0c1446e0a67008a70e5d74c706c4,166,57,6,64,271,27
121745953,42,8,8,5,41477333,23,e86236d75737694119d266f18c4c1794,86509,82998,1,45209,263799,53
170054833,41,8,30,9,28720729,16,64062dcd1fdb4ceebb6e09acdc8707ec,162,78,111,43,168,158
129798571,41,7,8,3,51920350,14,2c697d9093c9a4d90b9ad2f28f37e95f,2061,3468,174,525,3082,28
120029306,41,5,0,16,50240209,30,6ef2e77274cb0719253a577665cf690e,82163,56295,142,54432,318655,94
117198011,41,6,25,37,49455386,15,9edbd0a72e71e02efe3ecd3f226ee4bc,238,255,38,43,205,20
59011219,40,5,15,4,34318188,17,d8e07d2ff85e62cd036c9c292619210d,73,217,55,38,141,0
78844658,40,3,9,11,28720729,16,200d80854cb48e0b6631248d3caea533,44,99,198,18,124,9
134961590,40,6,0,6,53431813,16,363249fea700145fb16a6e2292d9683b,663,641,154,43,884,64
152317466,40,6,78,1,30545893,10,52e5d162ad14a515e65140b61f282fba,23181,23675,92,4159,25159,16
101671353,44,11,8,14,46506165,69,63d8b03cb65047f8af97cb93bf96016a,7932,2660,299,3374,18201,11
144183865,42,4,10,7,46495381,21,10314b84d33189b8547ceb5c2d06c807,22151,28238,406,10093,46855,43
89982874,138,41,122,34,41176911,44,3d28180dd53556849b7b8f45a6de0b1e,216,61,150,92,385,5
162727137,37,5,16,6,53740695,12,4548fa13d3ec9a64b413b79d0893a238,7572,5421,667,901,5261,116
39031293,37,14,64,1,27962483,10,9c2897279846ffdf82bc4ce6a7b091e5,1362,1288,259,285,1843,47
31511733,36,1,1,7,25629530,12,fd2b72f8e945649cbe4adaaef300a869,109,45,87,70,446,79
167575100,38,5,16,11,59642245,16,6cd30b233b61ff91c7cbe16780efa25b,22,12,6,5,38,13
153369805,38,3,12,17,57493889,16,567210c8dc4a7d8ab318d900dd13e358,176,722,127,41,290,11
126057071,37,14,46,4,51020471,12,eef16ca7df4d4cb380f5f6ae41eefe84,20349,13405,1184,6077,31753,35
105622457,38,7,29,2,47273939,19,be39fce54b03fd159c6939c0b4d49d61,10772,10537,261,2663,12109,16
121862414,36,4,20,10,41477333,23,7ba13cac84f529b18b450b2bad02c2eb,37,43,56,26,138,33
152426712,36,1,9,28,25154316,26,64e1f96ddcd5bfbb2ddc239864d38198,221,152,98,177,923,114
160051977,36,11,4,40,54697898,10,0b21747b1fec79ad8af7e68a2b1ff681,44704,102027,92,42220,308487,234
141402397,49,17,23,6,54349241,26,5c269bd4c5fed237fd22c47b2a004e21,3971,2302,52,1278,6138,9
117879290,36,10,22,5,48194294,15,1202e0c9847e381af5984b59b790c0ed,4397,5647,35,1519,9264,16
23709648,35,6,3,11,23136639,29,0970f947b898ecc0ec035f9126dd4e08,223924,559887,2171,162849,1256980,1819
129506236,34,5,3,18,50191421,11,567210c8dc4a7d8ab318d900dd13e358,176,722,127,41,290,11
90489806,47,7,3,4,41308584,23,cc0767a011397b2adac4e1ae6ac00b83,8676,20358,83,3056,17642,54
49101902,34,6,14,1,30694287,16,b876ed4a870cf859cea245019bbcf417,457,510,45,68,192,0
168542391,34,9,80,0,59683332,12,b6384cfe8c9cf5cb7c310dd652363232,3297,1217,23,32,879,53
155943561,34,2,4,3,58168668,15,0c708d923f8fb00142e1f25cdd4951d9,24291,29117,4620,12831,70646,663
128142199,34,7,13,4,51631300,24,d1d60db86348be7d6cf90ff35a22f5d2,44,65,137,12,137,0
126297568,33,5,12,3,51500780,11,0a1ae03893ede9a6ed7120bd5046c81d,439,523,27,142,545,1
154338570,34,7,15,2,41516159,18,d231e0bceb28111b9ccd66051456fa52,36,47,9,25,117,2
38862218,33,14,42,5,27962483,10,91b24869dfee26e137dcae6e840be2fe,398,253,65,92,331,21
158914332,33,11,73,5,58343851,21,4548fa13d3ec9a64b413b79d0893a238,7572,5422,667,901,5261,115
121840789,33,5,4,18,50622241,137,b6f0c45a4d0dc84f228977e0d70bd700,42835,55819,526,42794,361870,645
85769046,32,8,11,0,38677354,19,c1dc2f9d25ea6f4ce3bd105509e9dd65,617,490,31,156,605,10
88245712,32,9,41,6,29727968,15,d0aa8eb72591e5c6201c14fe30ab8b21,328,146,847,71,244,62
163019264,32,2,5,8,53740695,12,dbd99960bdbe2ba3e0517391214a8f07,4916,3483,341,763,4571,75
132299458,32,6,15,8,48676862,28,6a8d95e9502d22cda853c0ecb753b5bf,91,57,162,36,136,30
94637300,31,11,37,13,42202379,11,6eb095526bca675193c7fe78e44351ed,1238,1272,205,210,772,55
52004153,31,5,0,3,31431223,20,1ac0f7ad027062dfae813517f41bf0ae,981,711,150,1215,6419,39
39302458,31,25,65,4,28068014,13,f34d97ee3caf7250348b566a89025c31,1279,1874,356,218,1044,61
36350172,31,7,16,4,27362786,12,119e853a3bf7e045fdfa5078c55f5c22,119,447,164,48,169,162
167363215,31,2,7,6,59642245,16,262d1651f5f8c79b61275a96c35e3d7c,43,44,14,10,114,17
145032030,31,4,1,8,53835185,10,0970f947b898ecc0ec035f9126dd4e08,223925,559887,2171,162849,1256980,1820
132740342,36,7,6,11,52498007,26,8913542f6fe3f3be8eeb84017176b600,23,197,87,10,49,56
110133735,31,16,59,8,48180108,11,6c0869b4ec58777e97142ceeb7e4ae2c,510,159,790,599,5187,305
106778101,38,12,32,10,47602063,44,ceff5c1e402891df07f3216271d2da55,19092,10409,112,3388,9902,19
102203408,31,0,2,3,45987751,12,8d8d20d361d36506554601570d14dfa2,337,348,58,178,619,13
64730016,30,5,63,3,35850173,10,720d81d73747915e538a7ddaedbc0fd4,151,37,9,32,144,0
107829335,30,6,15,18,35734807,12,dcddea61834f6b2dcb515f393fe29575,5404,16961,4951,1734,15134,0
164000143,30,6,8,25,59299491,32,f173e5d28d0ee988c5127e9201d7c2b9,183,288,8,328,1526,17
101929167,30,6,16,36,46574947,12,ceff5c1e402891df07f3216271d2da55,19092,10409,112,3388,9902,19
91559353,29,18,12,16,41193485,14,c9619859a870af97d1629510113b7b19,117,44,246,35,63,18
75996304,44,6,15,8,38344787,10,532749aed21ccff8078e0a49cd8fd467,999,4980,476,674,3835,1
42573321,31,3,2,5,28914274,29,c839d77034bb5de0d1fcb7c5a6def128,1089,2988,60,360,1442,1
155962140,29,3,6,13,55779360,12,0b21747b1fec79ad8af7e68a2b1ff681,44704,102028,92,42221,308488,234
123060333,29,7,15,5,47273939,19,03675ab7bf1c28d3d71d2154abb3ddd1,1737,2401,57,62,938,0
103035830,28,7,13,6,42202379,11,23deec836a24f295500a6d740011359c,7181,6540,62,133,9572,23
82785354,28,4,8,54,39727411,26,7b05ff0c9118c26df2b5b133d6dfbc46,6856,36513,38,2010,14269,6
71598487,29,5,13,7,32673260,14,2ce6f447cdcd6e9dfaf395b7e60729e7,2031,3935,145,355,3257,23
75767253,28,5,20,4,30817011,12,24d3215758247a73f33018923f68c023,2623,1162,177,1046,3922,106
152944655,28,6,0,3,57450048,28,5caf68d8648c563c800c916a7e5e47b6,28852,38591,3107,19114,152097,226
161181657,27,2,20,10,37206923,20,462c79c7d3e381705d35ebc135d256fc,46136,24307,81,7711,48600,33
49323050,27,1,8,9,30694287,16,0eeca981bb238839881694643181fa91,49,1322,58,34,172,0
125559542,27,7,50,10,51362855,11,169b43e588b4bb6e6938be365e73715c,1177,303,293,253,1085,553
121510461,28,3,5,0,50555939,10,f38193bc2f7f3c10c55042d009b411a5,2915,1029,1280,393,1240,210
135983998,27,5,31,18,49455386,15,703152f76ed966935025fc0d4d4c6a0b,355,287,92,148,352,37
21261416,27,13,63,3,22410747,11,c5b2fd6388410deddb64517a99bc66ee,767,798,8,205,806,0
56393757,26,3,13,1,32673260,14,204621de9eef971c00096bcb9ed2565f,30,15,28,9,35,3
177784095,27,11,122,2,60551937,10,d7f8c70487666d981e8e5fa02bca6c6d,2736,995,12,23,1098,15
141724153,29,6,16,7,54914188,17,d7f5c8c4838dd14b670b8bf5a546560d,1549,512,90,209,1150,63
40628698,26,2,10,5,22906027,10,57771039fac1fe4c1bc576d91f63fe00,2044,238,144,312,848,7
129561554,25,5,17,21,52122520,21,18d8a01bc131768da19cb831bdc9c925,30,88,36,5,25,0
128978814,26,9,9,10,52101636,11,83d7c2e29ad618f86c4a31a06c7a4bbe,147,165,218,112,705,17
130715079,26,9,112,4,51356421,10,095cd595312fb814bd50dd29c5d8e256,158,59,58,13,71,6
117625757,26,2,8,3,48194294,15,b716bc76c2990cd06dae2f9c1f984e6d,7229,5573,157,880,6604,6
108873041,26,2,0,4,48011807,17,cc0767a011397b2adac4e1ae6ac00b83,8676,20358,83,3056,17642,54
67646870,25,2,4,46,36475762,11,6ab1ba8d043ad96a7bd334153db159e2,3991,4407,505,2098,9239,5
15385710,25,8,9,2,20499347,21,b22b427495985d21812fadcd8dcd72e9,36,96,20,27,67,10
146399966,31,2,9,15,55806018,13,2ce6f447cdcd6e9dfaf395b7e60729e7,2031,3935,145,355,3257,23
130103971,25,2,3,4,52300713,12,9a9fc22dd0acc7c17084522919425107,10602,3971,3716,2549,7439,165
129767287,25,6,0,5,51920350,14,4e316e05f209315fa97218d1f40dab7c,126,469,116,62,393,5
152086644,24,4,13,1,41752299,10,2ce6f447cdcd6e9dfaf395b7e60729e7,2031,3935,145,355,3257,23
71681620,24,4,0,4,37363583,11,6d76b19215191070cb99786f26ebedec,3458,399,226,1118,6514,5
150284950,24,2,2,5,29633459,13,b09b100677c266647b48bc2fe789a36f,2974,2536,243,1056,8958,24
87631069,24,8,34,4,28068014,13,499f2ef7427c6eae7d20d0b7ff99d0e0,398,224,68,359,3865,38
167778166,25,3,5,15,59683332,12,55c3ade2a9f451d5e2324d68392fc806,47,722,27,16,96,5
150632327,24,3,6,4,56841301,11,96b734daaa5f65ed2c0a05539d1896a0,6,41,24,3,24,43
154485214,24,2,17,5,56024942,10,822e01c87076f4db8bee226402ae39e9,5376,2753,118,277,2937,22
112789058,24,6,50,11,48237152,10,7c89a2d3c86a3a5f0168ed7015462940,65,9,0,6,24,0
123355263,25,4,31,7,46970616,19,9fe0426a16339b9fda81b086f28e9d33,420,448,79,109,442,166
101665650,24,3,20,6,46523847,11,23deec836a24f295500a6d740011359c,7181,6540,62,133,9572,23
143423715,23,7,20,2,43618071,11,3e183570bf3f2c9263a1b6db40056c1c,390,145,28,53,279,0
88940695,23,4,3,1,40910316,10,5d4e10b981e90707a182425ae8439b39,25,23,67,12,50,25
87899654,50,8,42,17,40698990,20,1adb7aacc24f061f7b0d9525d1489c7e,1422,1209,78,281,1491,0
80604271,23,7,14,12,39284654,20,3af36f7487eacbe600e87ad859ce5498,2205,2492,314,1169,3731,22
45138977,23,2,10,13,29633459,13,30992e6a5e10e22ddeb37596725b48a8,289,93,61,112,456,0
41442872,23,5,39,9,28606380,16,0c708d923f8fb00142e1f25cdd4951d9,24291,29118,4620,12831,70646,665
165075366,23,5,11,10,59408117,13,686de82bc8186ba665f6dd5eac0a36e4,180,160,55,80,391,13
157513393,24,4,22,4,58343851,21,53fdf11ed4eb422b6146d68e86616617,695,648,97,104,435,76
134877002,23,2,3,7,51132619,10,d088040eb544d5400a4d95eb7c14d14c,7,10,1,2,23,0
132000169,23,7,18,2,46715483,11,4eedf55cf1de9f94173b352f9c5a8d2b,14242,9974,1513,1115,7923,0
79187469,22,2,1,0,38982512,21,0b21747b1fec79ad8af7e68a2b1ff681,44704,102029,92,42221,308489,234
79958190,22,4,14,12,38801412,15,2cd06ad09939067c9fc97a9d24db3852,19,17,154,5,29,1
48510042,22,8,11,6,30545893,10,b716bc76c2990cd06dae2f9c1f984e6d,7229,5573,157,880,6604,6
38828175,22,2,0,1,27959666,17,f5911fddc7fa5fd74a80d5ce2c12e1a2,5905,20132,205,1520,8520,74
171131006,22,6,8,20,59982836,11,c1da3d92d0abd7ca4eebb57c2721d818,341,131,19,113,640,10
167517289,22,4,27,8,59623472,13,9443facca087fcb35cb2a2a9225ad903,1034,1011,40,29,432,15
132505135,22,8,2,26,52888141,16,0970f947b898ecc0ec035f9126dd4e08,223926,559888,2171,162849,1256980,1818
128526336,22,0,0,7,52005964,18,cc0767a011397b2adac4e1ae6ac00b83,8676,20358,83,3056,17642,54
123803252,25,4,2,7,51024166,20,afb71601c388fe4210b00832f6e67a9a,233,1452,93,69,332,15
122463767,22,7,39,3,50685179,10,9c584678bd5f0add122c9bc3fa8c13bd,77,40,181,11,27,22
119914723,29,2,7,6,50030898,13,72d008f59a7168911838073234674ce9,2135,1166,64,261,817,0
117483861,25,1,5,0,48194294,15,82a21ca9ca890a7decc6c9204637ac86,23,33,325,44,166,1
33699512,22,9,40,4,22410747,11,cbe99742eb14db3a68338a465eb98398,119,33,8,18,41,2
100078092,31,6,40,11,41667903,36,1947f21c85c6e4cd0d128271902c986f,107,126,43,29,235,28
72824645,21,1,17,2,36847520,10,a6bacea27365b1fd3e0251b0700b3827,1747,3677,56,289,2200,2
63518834,21,3,5,8,35577148,12,6ab1ba8d043ad96a7bd334153db159e2,3991,4407,505,2098,9239,5
56791605,21,3,18,13,33438487,15,2cc1a553b485a47fab22ac42a8c06352,295,197,137,77,305,38
29319034,21,9,4,10,24882811,23,83ac5f19bbe3e9b8022eac2ab1f06264,1131,1381,156,1201,6517,6
150934968,21,6,2,0,56841301,11,77b2abec20c128bf13b816b7608ca8b5,715,252,127,241,1165,33
180487617,23,4,20,19,29573048,15,a997a8672de47c2d5ba170efbe4c33cc,34,65,30,5,26,24
28781167,924,184,487,100,24728633,67,1c7f429366f5db6b3cf05e2b6eaac0a9,7642,84448,459,4622,31783,179
28818596,213,41,129,8,24728633,67,3b858c181271455b1212591c71eec172,1365,1530,34,1400,6107,2
144535632,211,10,1,20,20348732,46,6ef2e77274cb0719253a577665cf690e,82163,56295,142,54432,318655,94
161605738,180,38,233,14,23952075,12,27b8390344b45c7289032f3218ced120,7333,18919,4,990,5774,7
144241189,131,19,10,115,55360935,27,5559bc2d3ab9f11a1f7cbce9a20f1a9a,408,371,12,875,6496,23
26243159,123,46,89,9,23952075,12,5457ce21128d020a1563d970a8464ae8,18302,11253,623,3693,8003,187
17742114,116,47,299,9,21277368,36,a4b9d0351ff3d8a77099ee21f5afd67d,400,53,41,47,118,3
147595637,91,17,0,21,56049951,13,1c7f429366f5db6b3cf05e2b6eaac0a9,7642,84448,459,4622,31783,179
152563969,19,1,15,7,23952075,12,8be0882886c5207e26ebf5646c137d74,456,163,4,97,964,0
15210893,74,21,29,32,20467676,32,44faf17ff5f5a4ccc4cf9bda47de8da2,17399,162019,222,10869,50763,65
144519275,74,14,5,22,20348732,46,0970f947b898ecc0ec035f9126dd4e08,223927,559888,2171,162849,1256982,1820
173868299,75,16,35,10,48848152,23,49b7d90d7973332c3b08bd9a97b3e1e9,58,502,0,16,90,5
114288417,60,11,53,6,20335959,12,debcdc908c68a531301453561bca1532,116,112,55,16,74,2
157774154,55,14,89,8,49230922,13,a3e80b702265d6149bf9e559d523c88f,6465,3405,1,188,2301,9
139618149,52,10,10,24,54457894,31,f68a11bb63558226e8bb87fcb3ae88fe,25,47,233,28,153,9
115011594,52,21,96,10,49230922,13,6eb095526bca675193c7fe78e44351ed,1238,1272,205,210,772,55
17379128,51,7,1,8,21157673,12,5212f6cb2ba9bd24a1754af489ac1c6c,67572,17172,263,10807,20240,7
113121920,38,9,18,37,48848152,23,888e153665721fab6d5f5f9bfc7b6ef7,2204,1150,3,4331,19498,34
142779846,35,5,9,6,55119470,10,ccd81296bb40c3d8738e399d380c9015,445,529,8,213,1111,32
31695539,34,3,8,4,25947755,28,5ad580da0dbc9d134b7e14f9230554ea,5337,1896,37,967,3817,0
25004869,29,13,56,6,20229908,29,f978982ae83d025dc3badde3435f123d,180,103,4,83,141,0
143610869,32,8,4,10,55119470,10,52162a2947f98389898310d50cfb4f22,3748,3092,40,749,3435,3
15265519,27,14,6,10,20467676,32,210dcedf5bf632b7e0de45355c78d2dd,97,133,23,36,80,1
147438347,27,7,0,17,56049951,13,09d15a5c68562d04bfdce32ab11c702b,7466,3981,218,8386,51932,5
164778988,21,5,0,8,59342052,17,29448cc28212a543bea56b9492f82e25,8508,4965,89,3798,28652,232
139418420,20,10,0,28,54457894,31,4ecc03fa2d3d70c61b210270750a4749,13775,9618,183,21573,141708,374
17367613,19,3,0,0,21157673,12,194edcb456898dd4d7480b7a8f077160,0,43,22,6,40,0
25191050,19,8,29,2,20335959,12,6d527041d4ce881a80dc0dc754243e54,343,145,225,125,402,4
36403174,19,7,21,6,23136639,29,ddf92e69697e28d11f6e01a1e87ca911,1428,4018,148,378,1422,39
18216362,17,7,9,28,21287416,11,6530719b15fbf48ee61ad8cda8b90d36,245,665,991,383,1770,269
73521529,17,6,10,0,20229908,29,9841c118c976d1b07a26f64d3b0e4793,87,93,43,55,103,12
144188027,15,0,0,10,55360935,27,4ecc03fa2d3d70c61b210270750a4749,13775,9618,183,21573,141708,373
26235665,12,11,5,4,23952075,12,82d5beb91484a76c70556d7f5427e83a,2779,5556,342,2308,11842,16
155339286,12,2,1,8,58001952,13,89cfa3c0d68743b514c7f58be8c080d0,6136,4096,16,836,2348,2
91446947,10,2,1,0,29261273,15,c5544fbd2e03819ec4dcf40f942a18e2,2606,2333,193,488,19536,7
43735987,10,3,0,7,29261273,15,fa5b6f63106facf8f22514d36f8a5d57,49,79,79,64,154,21
23711405,12,3,6,2,23136639,29,3efba303ae0e09cccca57fe6ff14e2f4,35,26,29,20,64,0
82615950,8,0,0,2,24562337,17,cfc19a7f1e66b1040b61dd13c709838b,3,12,7,18,63,2
144116884,8,0,0,10,55347926,13,9b5ef5f04d30a985a3757c9aa1cf3ef8,168,186,7,144,800,8
105402257,11,2,12,3,46970616,19,ea45a67ecd792514488aec4024ac5319,2633,637,11,381,2281,2
76253154,7,1,11,0,38319536,10,d271589ae577a53cf026308f36281da3,454,330,1605,261,1299,84
18215766,7,4,8,4,21287416,11,bfc557c6e8e203b1dd10369194d398af,398,402,107,272,1445,42
30032853,7,2,0,12,25078635,15,0970f947b898ecc0ec035f9126dd4e08,223927,559889,2171,162850,1256982,1819
23750720,7,3,3,2,20229908,29,8f207c442a7e28edb53bc8b673d799b5,194,62,1,139,361,0
84514961,6,2,1,4,24562337,17,6e31a7e483ececec225d79f9fdf21379,2710,352,51,1040,4698,0
44010658,11657,5484,26861,413,29265587,146,f134204e0530c76dd186cadbfe466f22,67968,28993,305,9570,21809,30
16085651,7202,3581,23246,29,20757000,91,08c4f44866e0e339c4e519f4631befd0,40085,12775,164,4916,11968,11
24663656,5375,2338,9594,193,21592677,69,86858a7a4aa77d290364625efcaacb70,56460,23508,285,11230,35648,17
116251247,4754,1835,10057,235,29265587,146,1226dd3baa23701c8bb28f60e6904a7e,29232,29830,686,5195,19155,38
24978305,4265,1748,7498,139,23273263,314,29a386cc4b62dd3a95af790ba2fcf1cb,68611,27483,166,12089,49851,160
54320521,4181,2207,13122,154,22119753,66,f134204e0530c76dd186cadbfe466f22,67968,28993,305,9570,21809,30
55000666,4100,1638,8312,135,32164316,81,f93b632b3a7fd806fd36aa5cdf802ba7,83249,30266,242,14442,41953,11
