ans_id,ans_voteup,ans_thanks,ans_collection,ans_comment,que_id,que_activities,author_id,author_collected,author_follower,author_following,author_thanked,author_voteup,author_activities
175427644,0,0,0,0,54217494,55,6a866e56465b52ba6b5e6ad22a15158e,1,7,14,6,9,5
168724454,0,0,0,0,54217494,55,4a53011f525d99c9c0ee115a00662d5a,38,7,35,47,487,3
158984358,0,0,0,0,54217494,55,58f1902de9fa29f0626edbfe46fdbd20,2,0,1,2,8,1
154138936,0,0,0,0,54217494,55,27b5c4dc5ea232e5436144e69f02f38f,0,0,13,1,2,0
153053065,0,0,0,1,54217494,55,b7ae477d0b1a6de34f1282c88e141409,3,7,8,11,46,13
153016754,0,0,0,0,54217494,55,4db225a6f6e469553c2005907cf6f100,0,2,7,4,27,0
153011193,0,0,0,0,54217494,55,d478d07c1a6d57e0446ff20681df3b6c,7,2,24,0,19,7
152871392,0,0,0,0,54217494,55,e0fff141d950792f531474f6c222f080,261,114,97,206,959,16
152846427,0,0,0,0,54217494,55,7db737e26e259c2359a2fa3f347b2600,331,408,139,718,4422,282
148732837,0,0,0,0,54217494,55,fb8487576505cc4ac2a9461d89724146,0,0,0,0,0,0
142980230,0,0,0,0,54217494,55,7e197c5ff6bf7748981a5b3861535a98,0,4,180,0,0,6
142283602,0,0,0,0,54217494,55,b6b776ada9ad5e0a4bb7695bcd2a839f,1,1,41,1,3,29
141927014,0,0,0,0,54217494,55,9267803199bcbb163dc63587f577c5c4,0,0,2,0,0,0
141300485,0,0,0,0,54217494,55,11022b397c80083ff77c9ae746816c8c,0,1,2,1,3,0
141226890,0,0,0,0,54217494,55,c834c241502b84c7f6417b742ca0207d,0,0,1,0,1,0
141092920,0,1,0,0,54217494,55,3354a1b46fbf1f16771fb50a6aad68f3,2,5,9,7,15,2
139767099,0,0,0,0,54217494,55,f9cbab9df3c02bb7b0d4a4c562029773,0,1,7,0,0,1
139649999,0,0,0,0,54217494,55,1c2f728e2b28cc09f10c86379311b18d,0,0,0,0,5,0
139475037,0,0,0,0,54217494,55,57faff55a318aee6f832c9c1b0f581b7,10,2,0,1,4,0
139400703,0,0,0,0,54217494,55,1b280702ab22c6133ce226e0874c45b1,0,0,20,0,0,2
139337258,0,0,0,0,54217494,55,7704dc1a0a5ee11dc66abce07274b7c9,0,2,39,0,0,0
139006366,0,0,0,0,54217494,55,e86e501f778db20e8b58d5de92741f6c,218,366,32,671,2570,128
138707546,0,0,0,2,54217494,55,840e890ca875a31cf8bd7da4bdadc9de,0,1,27,2,4,2
138411161,8,0,1,9,54217494,55,11f576d22a0c418381a126c0a34ce645,23,13,0,81,548,0
138813918,0,0,0,0,54217494,55,510586ca19dd5d05e51fbcc8c729805d,0,0,12,1,0,4
138605068,0,0,0,1,54217494,55,8c348d5729281713ae9581273605a725,1,4,15,6,52,27
140118107,239,28,11,23,54461787,10,0b21747b1fec79ad8af7e68a2b1ff681,46251,103444,92,43848,320960,264
139886230,240,27,49,47,54461787,10,0fbaa6040ce976d0aad6d93e7d93ca3d,422,123,119,273,2249,1
142103134,9,2,0,0,54461787,10,47a428773ae4eaabc1007b27ea5e1827,30,16,34,101,712,5
142287179,4,2,0,3,54461787,10,6fc194ff8c841a36afffe6f0604df8ed,18,9,8,18,78,7
142076491,4,1,0,2,54461787,10,ed3ebb284a8029bba64bbeb66036c2ac,12,13,2,49,371,5
144599679,1,0,0,0,54461787,10,5a8c98dff1c891c91234aa3242de58bc,1329,935,1255,1126,6305,935
142125062,1,1,0,4,54461787,10,4948a1b172adb0551b9265de20382c5e,1,1,0,5,34,4
142636191,0,0,0,0,54461787,10,dcf55aa97c4c87bdb8e30e031065f8aa,4,39,72,14,37,20
142362067,0,0,0,0,54461787,10,b7078cd840a49ae35ab1558bd279a33b,7,4,11,10,36,77
141998399,0,0,0,5,54461787,10,04f609639c3d1782a0c5a3fb564d96b4,169,113,4,611,2390,0
93348775,17,7,8,6,40436801,88,25e8b3407900bc7a1003b77604f05fc1,2003,5267,129,1091,2812,14
100847924,4,0,0,2,40436801,88,1f6fe58aea898235f3249c00da347354,27,46,34,14,45,6
86599108,230,23,3,24,40436801,88,90a8bc110848605465e2bc0a25df9994,421,484,51,104,560,40
86574860,341,54,32,75,40436801,88,ba438103b9a16d8c292086bbcb54eb7b,25150,53770,189,11909,61311,0
86641899,43,4,4,13,40436801,88,7666450b083d0a2dae990bc323dae2a3,9224,6334,159,8701,60267,21
86637495,47,8,9,19,40436801,88,83ac5f19bbe3e9b8022eac2ab1f06264,1139,1381,158,1204,6529,8
86733409,26,3,0,18,40436801,88,5503adb1d7ff5d58f0a76c80cce0e9c4,3487,3690,73,2146,11452,9
107006716,2,0,0,0,40436801,88,008d1f80dfacb531c76f52631c0fbaa1,2,8,48,1,21,0
86594389,51,10,3,16,40436801,88,922f8baf58150a97ccc69c40148c8bb8,4509,9236,900,3649,20422,101
86771827,1,0,0,2,40436801,88,537d8b05562483c7e4fccd68f24e2649,3,18,9,5,43,10
86569586,4,0,0,5,40436801,88,370c9d4ccf0290b1a9f9b49cffbec40d,1902,433,665,738,3709,70
86566756,97,14,11,67,40436801,88,0970f947b898ecc0ec035f9126dd4e08,227100,564609,2200,166130,1288015,2123
86766461,9,2,0,10,40436801,88,6e1c6fb27fd80281fd74bf17c4dbf93a,6182,3308,523,3848,23519,28
86728116,28,0,0,3,40436801,88,f3242e29cd57f1d2cdcdbac3c3cebbf0,2,112,25,1,37,5
86595385,0,1,0,12,40436801,88,699a135415bb243a17f8d95ac9fe0489,2165,1228,237,769,4015,2
86583794,3,0,0,3,40436801,88,94d02c335f3ceb634f5f4880e4053b87,39,42,187,32,115,26
86728433,1,0,0,0,40436801,88,24bd41604d0249723736fae22107f950,798,290,404,350,1314,2
86866742,11,0,0,0,40436801,88,c933cc6e619717fbe53ed22d9bcb23aa,739,1107,233,386,2141,20
86611026,5,1,1,1,40436801,88,ee775647c4d236b8f56b54a0ac480046,91,573,164,96,553,15
101575415,7,2,1,5,40436801,88,9c6965592774fa9d7a8fc6871a68f9c6,3257,7600,456,1252,6871,2
88836278,3,0,0,1,40436801,88,70b16a2e3d7eb614aa446d80742860ad,31,50,74,29,116,3
86651406,3,0,2,1,40436801,88,6437b4ee49fde7c8f06aa58433f4e6aa,18,39,313,42,259,64
86636228,5,0,0,8,40436801,88,c8821046383b0a9eaf1fe900906b660d,4540,3279,130,2936,16628,36
136330153,2,1,0,1,40436801,88,cba05e1eeeb850fb083631b8e7bfe734,28793,2640,107,5736,13431,43
86830894,2,0,0,3,40436801,88,2724aa01998314b94ccb730c8f68bdde,325,172,293,187,646,51
86572491,5,0,0,4,40436801,88,3992dc5effb9c899c0999356174f9cef,416,50,27,36,111,1
86571746,3,1,0,18,40436801,88,608c1bf776aee513dec5b00be3e5fb03,2368,3319,495,2298,11664,734
86596562,2,0,1,0,40436801,88,436ad87a2fe36f95829ce35f4cb89061,32,81,1856,36,127,24
86748824,3,1,1,2,40436801,88,6b3a5db2e164befcb2814451f32833bc,395,108,56,333,1596,14
121461606,1,0,0,0,40436801,88,385aaaf681f952949249f5d9ca50a9e4,12,5,0,28,92,5
88669428,1,0,0,0,40436801,88,7a6795e9bb10e227a3cf119e3b11438a,556,329,138,248,888,202
86731147,1,0,0,0,40436801,88,34ea1e5429c7d1aaf0c2c5e1cd230b81,1550,628,83,1077,5118,115
86708878,1,0,0,0,40436801,88,f81524ae8f914cee97b4a54db3198711,2,4,1,3,33,0
86658724,2,0,0,3,40436801,88,16e6d956ec63e88f89275d25578a8f08,1157,310,207,871,4352,280
100645945,1,0,2,0,40436801,88,0eaa3e7751b7ea1a6da3108ae014d0cf,17,55,11,6,19,0
86569485,3,0,1,3,40436801,88,22d655b9026453399dd1a2048672bd53,2,6,50,4,44,1
134798645,0,0,0,0,40436801,88,cae880b6afc1b9486dd54c9f89954d91,12,26,10,2,7,0
134587271,0,0,0,0,40436801,88,b6ee398c70d43f6797582a327faec26a,0,1,23,0,2,0
101617401,0,0,0,0,40436801,88,ffe7da6f2a1eb5d456c16df40d1ac7e0,168,77,38,223,1892,36
101606172,0,0,0,0,40436801,88,150b01f22e11004596797ab05a3bbb58,58,79,331,140,592,31
101078990,0,0,0,0,40436801,88,4ef83cccea24ab316ae25f670a916c02,687,164,1232,111,338,25
99513478,0,0,0,0,40436801,88,9b85539532a5a67f63ffd60c1a7c1018,1791,219,420,317,634,0
93640293,0,0,0,0,40436801,88,778773bfcb0ba1e09ec02d377e2208be,0,11,141,0,32,0
93506989,0,0,0,0,40436801,88,5ad580da0dbc9d134b7e14f9230554ea,5382,1904,37,971,3838,0
87430339,0,0,0,0,40436801,88,d67533976f9f6acf9fdf78db15d73657,115,57,68,89,314,4
87040615,0,0,0,0,40436801,88,37ae5a9ba79373fb52ce218150e11512,0,2,86,3,25,20
86880713,0,0,0,0,40436801,88,c2b688fff5a0fd440e3e5c160546dfa9,7,14,401,18,73,16
86873268,0,0,0,0,40436801,88,27292c26b7ccf66face4c2d58b04bf1c,78,18,14,53,160,0
86866721,0,0,0,0,40436801,88,7e09400b4cfcdedd8c66f71b7100af2b,3,23,30,1,6,0
86804600,0,0,0,0,40436801,88,822e01c87076f4db8bee226402ae39e9,5592,2843,120,285,3021,22
86787857,0,0,0,0,40436801,88,8f04a46fa8e668c385268f085d1377b7,289,419,43,421,2636,23
86780822,0,0,0,0,40436801,88,b0a3a13a4e8414e32e1822a7dc28f789,191,55,185,105,293,3
86775198,0,0,0,0,40436801,88,ef14c69c627cefca9b6e9cc0df4d946b,77,75,21,182,875,19
86772713,0,0,0,0,40436801,88,a37ea379ceacd2793c1581c147edb251,522,143,8,525,1633,11
86744415,0,0,0,0,40436801,88,64e1add6e5dc9ecc2ac8d57168ba0e37,1,0,25,5,0,0
86736259,0,0,0,0,40436801,88,4661acf0525b94df548529d239511c9e,2208,904,125,1105,5669,28
86734562,0,0,0,0,40436801,88,01bebce88842166025b9c2ee9fc630e7,201,161,152,305,2373,0
86656193,0,0,0,0,40436801,88,f8ebc8616d009ef778a86fbbf626a86e,2,3,43,3,23,0
86650903,0,0,0,1,40436801,88,20db0bdbf76c9705be9c00c0157bc1fe,2,16,29,8,76,93
86606136,1,1,0,1,40436801,88,047854bc6cf5273518296d9d4975fd6e,5,26,286,8,15,0
86588203,1,0,0,1,40436801,88,de17bbc09e5d1bdc5963dd9cc9d11403,2,11,162,12,33,25
86718213,3,1,0,3,40436801,88,ec3f056525dc2d08cb42c177b55e2e18,295,303,28,299,1120,49
86658889,1,0,1,1,40436801,88,b4dd4663f4724ca499784e34cedb7087,11955,4153,143,12330,75411,518
86913684,0,0,0,1,40436801,88,0cb90225a1f61ad4645cf5400b4cebe6,60,64,53,132,982,7
86866798,0,0,0,0,40436801,88,0f227b141ef807e770c1924587b12882,834,1630,334,745,4720,725
86745915,0,0,0,0,40436801,88,f037b59ae708fcc0c596e055cbadcca2,20726,9431,14,24276,158990,34
86600323,0,0,0,0,40436801,88,31662bcd57bcc25c2180863c231ea476,11,30,75,23,102,2
86590157,0,0,0,1,40436801,88,81434aa35d32bec05d816cd48c8e5ff9,0,28,137,0,0,37
86578988,0,0,0,0,40436801,88,667179e8b71a455189f5ec6a8549d60b,124,72,422,51,145,42
86584534,3,1,0,7,40436801,88,174ae6aa7ee1a2f076173327fb12b8d3,5,13,385,10,34,309
86582740,0,0,0,0,40436801,88,d07507f12f3820d5b4aefc8140b3d414,8,13,452,22,131,7
86570949,0,0,0,0,40436801,88,a492ed2589a551a388f55413271d761c,18,32,36,102,443,35
86586447,0,0,0,2,40436801,88,a1c7c440a527257a3e2d75c6622e65d6,252,146,483,361,1912,108
128232544,227,50,12,59,51879275,162,b8d0ce82cbb55642c0d5f2090c584ad0,13916,10170,136,7737,30151,616
152391036,186,21,7,85,51879275,162,68de972ef9ebd972588e15e71f9ddd31,3252,2004,42,3753,25124,296
128344505,113,28,12,57,51879275,162,06f41ae31bebf7992ec0641d62de1029,22,24,61,93,331,14
128249750,32,3,0,9,51879275,162,b12222f35ee8040ddeaae654b92fea39,2039,1905,24,1916,10016,885
127980177,11,1,0,5,51879275,162,5d3e77daff9b18c72ab7318c6a88842f,89,151,3,81,306,38
128258872,4,0,0,2,51879275,162,3cc311e08296cfc9b386aaf6ab5a6611,579,332,111,691,4087,162
127912761,41,12,0,20,51879275,162,e414f73ee38ca4286029370f753f12d2,4479,7712,338,9801,52549,299
152461021,1,0,0,0,51879275,162,0ef04a81b8991e42261e7f7e2d1cca79,3,6,3,1,22,6
128393766,130,11,0,77,51879275,162,0970f947b898ecc0ec035f9126dd4e08,227101,564614,2200,166131,1288025,2124
152627389,1,1,2,0,51879275,162,4c61b74646e71e02c3559522305ccf83,3497,2215,101,5660,33856,56
152640422,0,0,0,0,51879275,162,4ec55830559f56f9487b480743e37b95,129,52,144,365,2255,6
128664863,2,0,0,0,51879275,162,6219a28f7a13ca184154d007662d5e0e,808,86,23,702,3697,36
128392189,2,1,0,6,51879275,162,7fd4c376c5ac9d259b25d1351e55342d,15,9,28,17,93,167
128535745,2,0,0,1,51879275,162,d9e76afb9a7ca1b302d19bb9a151bbe1,198,93,173,261,998,39
152438418,0,0,0,0,51879275,162,3306ecc54d88c59b6cd00c20a7b20340,377,116,116,551,3343,0
128406980,2,0,0,2,51879275,162,89c47ac36e3bd55af4b21cf1accdb87d,3063,2106,130,1116,3397,33
128257150,10,0,0,7,51879275,162,7367ac7018dfd4c71985b7fc4ea3fbc7,176,219,68,378,1627,37
152528677,1,0,0,0,51879275,162,3b6ce95b7ef9161623dff1ede90e125a,462,1555,103,761,5252,71
128402094,2,0,0,2,51879275,162,d9d57c870ac2cc2cddb6a6609243063a,294,169,118,134,400,44
128486072,0,1,0,0,51879275,162,1dc3216fbd74ab712eb2f7381a9e6940,163,55,26,373,1777,9
154197487,2,1,0,1,51879275,162,5ff2335e814658ec28a3bc2f850daa39,477,413,11,70,237,1
128394321,1,1,1,3,51879275,162,40ec7ef663aec9b0d9551d4ec41aff1e,5855,6974,1240,11259,55467,197
128385590,2,1,0,0,51879275,162,464271a5ca9ac44c4bdc2ba3166fe833,1160,1367,124,2168,10615,53
152738546,0,0,0,0,51879275,162,94eedec21928c2dc7b8266c6f01082a5,48,141,1476,111,703,33
128417881,0,0,0,0,51879275,162,e6d6bc1052de5138cf03a650793ea418,26,18,83,69,294,183
153606834,0,0,0,0,51879275,162,ec2c2df3afcf89710c96f542694b6230,3,8,129,31,133,14
128571032,2,0,0,0,51879275,162,22725246fedf58d3d696609dc0a66be2,266,570,181,226,803,4
128496729,1,0,0,0,51879275,162,4ea420c077344afe6d7f98cb86bf52ff,359,176,23,582,6046,3
128437165,0,0,0,0,51879275,162,939e149e5851c6a64840239b460eb389,1988,1400,32,1913,8846,0
128025329,0,0,0,4,51879275,162,90529443326ca81e0f16a1ed8c489df2,1329,1031,470,1179,3847,36
128436512,10,0,1,3,51879275,162,da3bce2e4d13c483388f6761760ff7b9,14030,10120,120,2914,21789,81
128468243,0,0,0,0,51879275,162,2c5e1223414948077e777438284bb97c,4580,1503,186,6262,30781,43
128326539,7,0,0,3,51879275,162,476fe33cb704eda19b6d158027b4c54b,3155,1458,274,4682,25150,427
128438806,4,1,0,0,51879275,162,7fc6eff55f2673bae59c8fb8e48c3a07,3870,1393,45,2263,12479,18
128302694,3,0,0,3,51879275,162,22c8452fb176829b830a2a9160c50264,0,1,4,0,4,0
127961514,3,0,0,0,51879275,162,0246aa59cf5f055939f861fa2ef83537,253,80,37,227,2162,14
152551242,2,0,0,2,51879275,162,1438558cbaa18ee0a310ff9057ed8c2f,2291,3124,23,2640,17522,297
128299705,2,0,0,0,51879275,162,d701cfe3c5c8f728569e17bfc95ec502,16,7,13,22,125,8
152666085,1,0,0,0,51879275,162,ff5147425b1ff18fe39f4323251e37aa,14,5,36,18,59,11
152638039,1,0,0,0,51879275,162,a62ed6704e74f05ae8c46d52195d8b3c,2,7,5,17,65,12
128739515,1,0,0,0,51879275,162,2febe61faf5c8d2ea43967f58f686bb0,0,2,0,0,1,0
128515800,1,0,0,0,51879275,162,94a61f2d98e5d69dff1de2b4f1f06d65,92,101,3,16,56,0
128501402,1,0,0,0,51879275,162,3da2bed4cec271c75eeaa8b4ae5115d8,41,39,223,37,110,40
128491926,1,0,0,0,51879275,162,ca65aa3455a12121e3c43173c2c308a4,497,237,11,729,2476,18
128403340,1,1,0,0,51879275,162,11cc7548612be53f54f57ade1a114666,21,40,338,186,430,85
128397914,1,0,0,0,51879275,162,1f56d7cca79722b9b1e2662776f99cb7,214,239,179,223,1115,61
128395206,1,0,0,0,51879275,162,71223321f77afc2b3fd95324f42e37b1,0,1,14,0,6,31
127991263,1,1,0,3,51879275,162,53e987949a3683959c4edc921f258256,160,125,1,428,2284,41
171385994,0,0,0,0,51879275,162,184d23d75f4ebbdd2554d70c7d67abfa,0,1,0,1,13,13
157873257,0,0,0,0,51879275,162,edd44268b6496fff90e0c595b939d7bf,3,3,9,2,24,71
157870249,0,0,0,0,51879275,162,9b7d687ae87b4cc484c63d2469f784a4,233,29,10,38,117,7
153407777,0,0,0,0,51879275,162,1602511b1a948294c79a2ee423f19def,26,39,96,22,102,41
152753529,0,0,0,0,51879275,162,3a12549a11f41987aa0c4bdfc9e7811b,0,4,17,5,28,36
152709345,0,0,0,0,51879275,162,7000f67965a31ea4a0bf66f38c12b05a,1,0,1,1,1,2
152700551,0,0,0,0,51879275,162,0fb419ed78e6defbcb8498853b20693e,1,1,3,4,17,5
152688374,0,0,0,0,51879275,162,0d37a17bd6456f4e20332648233201f2,13,20,65,66,139,23
152676091,0,0,0,4,51879275,162,9cd9794db5f085cc298869c871aa6c76,391,604,162,198,1286,596
152644583,0,0,0,0,51879275,162,aa524d59706bda57430b39073712182b,5,15,29,0,6,25
152635555,0,0,0,0,51879275,162,02dc9303cd3c2efa0e32d7d9d150b07a,14,20,336,46,433,280
152634356,0,0,0,0,51879275,162,bc607daa0b02f59ff41eeb2d25b45f68,1534,687,93,804,5130,77
152629826,0,0,0,0,51879275,162,9f7ceb718643cf1d2a377f7b58e62a27,2718,1031,1,659,3040,18
152622222,0,0,0,0,51879275,162,af5c7c896748a72fdadf62eb369e56ab,0,0,15,0,0,14
152615010,0,0,0,0,51879275,162,23c3141285bec09f067c1172508073db,3,10,9,16,89,4
152601650,0,0,0,0,51879275,162,4234774c4070dee768c1fd5a4052cb51,0,1,6,1,3,82
152598488,0,0,0,0,51879275,162,b810d50b8068c88ffe7b6eac2094646d,0,2,25,0,0,0
152595218,0,0,0,0,51879275,162,fc94b906ace38b61364edeef5e0f0b57,13,4,0,13,174,55
152583316,0,0,0,0,51879275,162,769f13459ed77032f0ecce6666fec94a,37,36,291,5,7,21
152582899,0,0,0,0,51879275,162,bba80c987f3013e3f0b368adb24ad9c1,0,0,14,0,0,50
152572543,0,0,0,0,51879275,162,a8603144b66e0a3dcb4da7f9c1419780,87,17,11,53,239,60
152565787,0,0,0,0,51879275,162,572a6ff3c525b4de533808c36e37b8f0,756,633,48,1884,12303,446
152565091,0,0,0,0,51879275,162,a9d6370dd68715444601ae947fc1d5e7,20,16,173,108,850,4
152557261,0,0,0,0,51879275,162,9873be1a8b3c3a286fe7ce148a0e2ff4,193,316,3745,268,1193,2306
152535963,0,0,0,0,51879275,162,540c997594a2421fad2f1c43f12a324f,4,2,6,5,53,33
152523967,0,0,0,0,51879275,162,69aecfe2ffb600947d99851349f9dd3b,13,22,14,40,83,6
152517536,0,0,0,0,51879275,162,3400fbe935646425c48c7ccfd30ece5f,602,658,648,423,1790,870
152407973,0,0,0,0,51879275,162,e6ea359fb3ff8265438777e2b990ff4c,3,3,293,1,7,17
149784994,0,0,0,0,51879275,162,bfd7785ebf55e6c161022558abee558f,3,6,1,14,69,8
143919645,0,0,0,0,51879275,162,4dc0770799b407598bff7571cd34fd5e,55,15,6,10,35,2
142794380,0,0,0,0,51879275,162,04c7003d47306b47d5509cbf058f4c31,34,25,182,16,30,78
141647622,0,0,0,0,51879275,162,dcd263644138357e7a1b49d0dff7d1af,0,0,0,0,0,0
141580091,0,0,0,0,51879275,162,bfb589382745c805337286361c8bcbc3,46,33,669,97,569,177
128756546,0,0,0,0,51879275,162,2328cdd42aa954e10328e51df7dc2b67,0,0,0,0,0,0
128627530,0,0,0,0,51879275,162,91122c2d1d9fda0ce9b50007b6698160,0,0,9,0,0,0
128575498,0,0,0,0,51879275,162,92f39e34439d935bf57cfebf33ac024b,4,8,18,16,22,230
128552627,0,0,0,0,51879275,162,9df8fd2bbd92a29681a26118c893987f,188,203,0,336,1505,15
128520763,0,0,0,0,51879275,162,a1b35bba71af7ff424d46ac9fc99cef0,5,11,10,26,128,32
128511237,0,0,0,0,51879275,162,2c4485175665302b9b35344d211fe4f6,1,2,0,3,7,0
128498182,0,0,0,0,51879275,162,e58fb2503467f6a4231b1d79a29305e0,7,3,68,2,17,77
128491614,0,0,0,0,51879275,162,2ab6ce742bcb982eaa5fac029a1d684c,5,5,1,30,149,7
128490146,0,0,0,0,51879275,162,94d236f759552b2b70dbab1713a62c17,0,0,11,0,2,2
128467113,0,0,0,0,51879275,162,25a41e9ded58572a32b4526bbad850ae,2,2,25,14,56,64
128464156,0,0,0,0,51879275,162,deaa810ebf35de57c1635714baeee03e,0,0,3,4,0,2
128460630,0,0,0,0,51879275,162,9b24e6e7bb9b0a0d0e634b8b22d399b6,0,0,1,1,2,3
128459642,0,0,0,0,51879275,162,60f5de1c6af2bed31366960c8e926caf,2,0,0,0,1,6
128458804,0,0,0,0,51879275,162,c6c70d1dcf05d038dd01733066837b30,7,29,55,26,128,57
128457370,0,0,0,0,51879275,162,6bffd556c8886c087e9b8b3efbd481e1,1,0,0,0,5,0
128448797,0,0,0,0,51879275,162,728441d14ed5c454b6ff5478b3860a31,102,94,39,235,1240,63
128443521,0,0,0,0,51879275,162,744bfcc5106a5acef4b547a5b55478e3,14,29,166,57,408,18
128439953,0,0,0,0,51879275,162,c8ed8a09261cd89ca58737fdba721cf3,2246,428,190,947,5951,0
128438380,0,0,0,0,51879275,162,43aa33c0ca3421b96a21f779111bd1fc,3,1,39,4,11,8
128436649,0,0,0,0,51879275,162,fd99560bf3f641f97f59c802081bb424,30,14,255,95,788,34
128433090,0,0,0,0,51879275,162,6dc603df0b493d114cf70725eb588c75,0,0,1,2,5,25
128431009,0,0,0,0,51879275,162,4fcc8d81262fef57d9e14713160b3738,25,36,15,105,629,18
128430263,0,0,0,0,51879275,162,23dac671fe4d801a63e9e05f90e9f9b2,315,186,223,365,1168,70
128424845,0,0,0,0,51879275,162,570124f23ad5eb4e3a3845820e12a6a2,1,1,42,4,10,15
128424038,0,0,0,0,51879275,162,fcf1dcc30d95c49980689766395b721e,0,1,20,2,4,46
128423605,0,0,0,0,51879275,162,1e03d44a77b767a306ba2e1fee91b750,1,3,7,4,34,6
128423443,0,0,0,0,51879275,162,b80a42d054dbb7f8ba524a9868c31dda,1,3,39,21,87,7
128421729,0,0,0,0,51879275,162,d3037adbe52de7d5857956a974b232bc,3,17,3,16,121,47
128421199,0,0,0,0,51879275,162,0710275f31f03a2dd568a91a137f24a3,1855,795,66,132,3847,19
128420171,0,0,0,0,51879275,162,276c725ef65ba41dd327989051217c9f,11,6,22,7,36,20
128418486,0,0,0,0,51879275,162,de004bfaf2ab8a3c19a3d7723369a4b3,1,1,4,1,0,2
128413930,0,0,0,0,51879275,162,724c7244c15e2cd3e560f26fccbef6e8,45,29,15,23,40,2
128412920,0,0,0,0,51879275,162,70fd40e747801210f64fe481a1cbc466,7,62,81,31,168,10
128412502,0,0,0,0,51879275,162,ddc4d0b609d492309790d0680f980323,68,46,178,72,306,44
128407728,0,0,0,0,51879275,162,21987a514886fb23dbd993412927b162,0,3,41,2,26,96
128405694,0,0,0,1,51879275,162,607ae89be429be97ace87da372f87030,18,13,48,23,160,5
128402654,0,0,0,0,51879275,162,1f6a8f43a5f217f05ec9d5c2e18d5851,3,4,94,1,11,3
128402620,0,0,0,0,51879275,162,038272486837c2e60060619975230f57,0,0,0,1,1,9
128402194,0,0,0,0,51879275,162,5a61c1f2a69e721c7868452d190fa28f,14,16,810,19,124,61
128401419,0,0,0,0,51879275,162,a85e7dff49486fc5b6234ac75a1e1796,11,6,17,25,135,269
128397449,0,0,0,0,51879275,162,acbae3c67dc9396997b932aa03486dfb,0,0,36,0,0,2
128397234,0,0,0,0,51879275,162,ea6a9d94dc2cb47cdd294fb7bec70a97,3,7,64,13,92,28
128397194,0,0,0,0,51879275,162,7244331b5dccfb0ffc17206a5d04da74,44,114,93,155,868,1
128395539,0,0,0,0,51879275,162,6abfe0a99687995aecc90ad9ef88372b,1,1,4,2,11,0
128394279,0,0,0,0,51879275,162,b25222dc270de079d05b04b66fa42001,0,0,1,0,1,22
128385490,0,0,0,0,51879275,162,2e2bd7a0bb60b7e08db94a6cdfd45ad9,62,98,13,109,347,0
128372706,0,0,0,0,51879275,162,b6fed877fa9ec104ba7ec58f7463691a,0,1,4,1,0,0
128372456,0,0,0,1,51879275,162,c2a4d4d586117c5a3c723c21f3e495cc,2065,1658,12,2148,12104,13
128371650,0,0,0,0,51879275,162,195a17d9f62775be5d0ae3c32d10d587,1,2,62,1,1,2
128366163,0,0,0,0,51879275,162,405e9e30da9f4ff72d7d816af788009e,92,92,66,118,835,282
128363223,0,0,0,0,51879275,162,ae0df8cefa19939e3b6bb92eafbb5dec,0,0,0,0,0,0
128359098,0,0,0,0,51879275,162,a98c506889299c92125e9066eafeedc8,7,5,8,21,110,20
128356810,0,0,0,0,51879275,162,a271261899af62b88081761c3e504805,5,4,56,17,65,99
128351419,0,0,0,0,51879275,162,55278955f9afc9b3bb6ad1881a649257,14,16,421,40,192,1984
128343888,0,0,0,0,51879275,162,68113d2a53850fd5fdd837f5ecdba11a,2,6,131,0,1,3
128340184,0,0,0,0,51879275,162,a81277cb8a7c80a1b3abb120b0346790,882,497,15,1182,7081,39
128334993,0,0,0,0,51879275,162,a89b552d57afec5982c532126d154d9f,7,4,33,45,182,36
128334164,0,0,0,0,51879275,162,5b0eba1919948c7d091e646f394aa689,0,0,1,0,0,0
128329877,0,0,0,0,51879275,162,d7b83fdad4d3ebc6ddf45cade7b81577,15,2,13,30,118,16
128325095,0,0,0,0,51879275,162,3c1797a010ac53995c2a3d1a6a3d52fe,13,22,126,16,52,51
128318344,0,0,0,0,51879275,162,7c347adefe290c1a0a3141823b743c5f,1655,251,17,589,2019,207
128315350,0,0,0,0,51879275,162,93c2126995936eb498b3baa536dca051,62,24,49,53,436,20
128274756,0,0,0,0,51879275,162,439bcec72edba4fd16ba3dbbf3cc0e7b,11,18,133,8,16,62
128251524,0,0,0,0,51879275,162,dc8b8acffcf9f9d1cbc6d2456232b91f,0,4,116,1,1,2
128235645,0,0,0,0,51879275,162,515c0021364cf607032cee051a4c5d5e,22,27,157,100,467,111
127931379,0,0,0,0,51879275,162,361ee02dbbd4ffb4ad01b30b90ccfd73,26,20,8,112,695,24
127912054,0,1,0,0,51879275,162,2a6462104b87af6849ef3680309065a8,74,178,4,406,1894,53
152448608,0,0,0,0,51879275,162,732f827a2f1f116fc6cb9f0bba0a0aa5,1,8,17,11,70,15
128449459,0,0,0,0,51879275,162,98067520aa354f7d8e83e3d708ecc3e5,9,9,2,29,154,14
128299348,0,0,0,0,51879275,162,4d1765cb2131ef6520dcec17b496a247,2,15,31,14,177,8
127957907,0,0,0,0,51879275,162,256b619b72859dc6a631449aa02cd973,1687,748,1134,1543,5828,150
60061334,219,21,13,13,34843901,15,1fb482a851c44c167c3da6ff2c67321c,19,15,55,35,265,0
60061773,10,2,0,0,34843901,15,d6f6514b932ffe30f97e50dd578c8a2c,9311,9805,1,15527,95420,60
